"order_item_id","order_id","product_id","quantity","unit_price"
5731,6699,10,2,129.99
5732,6699,12,1,499.99
5733,6700,6,1,179.99
5734,6701,4,1,649.99
5735,6702,2,1,1299.99
5736,6702,4,1,649.99
5737,6703,1,1,899.99
5738,6703,2,1,1299.99
5739,6704,1,2,899.99
5740,6704,2,1,1299.99
5741,6705,1,1,899.99
5742,6705,2,2,1299.99
5743,6706,1,1,899.99
5744,6706,2,1,1299.99
5745,6707,50,3,49.99
5746,6707,1,2,899.99
5747,6707,2,1,1299.99
5748,6708,49,1,19.99
5749,6708,48,3,59.99
5750,6708,50,1,49.99
5751,6709,46,1,49.99
5752,6709,47,1,69.99
5753,6709,49,3,19.99
5754,6709,48,2,59.99
5755,6710,43,1,179.99
5756,6711,42,2,99.99
5757,6712,39,2,179.99
5758,6712,42,1,99.99
5759,6713,37,2,199.99
5760,6713,38,1,79.99
5761,6714,35,1,29.99
5762,6714,37,1,199.99
5763,6715,33,1,99.99
5764,6715,34,2,69.99
5765,6716,31,1,24.99
5766,6716,30,1,149.99
5767,6717,28,1,99.99
5768,6717,29,1,89.99
5769,6717,31,1,24.99
5770,6718,27,2,119.99
5771,6718,26,1,39.99
5772,6718,28,3,99.99
5773,6719,24,1,79.99
5774,6719,27,1,119.99
5775,6719,25,1,229.99
5776,6719,26,1,39.99
5777,6720,22,1,149.99
5778,6721,19,1,899.99
5779,6722,17,1,699.99
5780,6722,18,1,449.99
5781,6723,15,1,549.99
5782,6723,16,1,349.99
5783,6724,13,1,999.99
5784,6724,14,1,1299.99
5785,6725,11,1,299.99
5786,6725,12,2,499.99
5787,6726,9,1,699.99
5788,6726,11,1,299.99
5789,6727,6,1,179.99
5790,6727,7,1,329.99
5791,6727,8,2,599.99
5792,6728,4,1,649.99
5793,6728,5,2,2199.99
5794,6728,6,2,179.99
5795,6729,2,1,1299.99
5796,6729,4,1,649.99
5797,6729,3,2,1799.99
5798,6729,5,1,2199.99
5799,6730,1,1,899.99
5800,6731,1,1,899.99
5801,6732,1,1,899.99
5802,6732,2,1,1299.99
5803,6733,1,1,899.99
5804,6733,2,1,1299.99
5805,6734,50,2,49.99
5806,6734,1,2,899.99
5807,6735,49,1,19.99
5808,6735,48,3,59.99
5809,6736,46,3,49.99
5810,6736,47,1,69.99
5811,6737,43,1,179.99
5812,6737,44,2,119.99
5813,6737,45,2,199.99
5814,6738,42,2,99.99
5815,6738,41,1,59.99
5816,6738,43,1,179.99
5817,6739,39,1,179.99
5818,6739,42,1,99.99
5819,6739,40,2,59.99
5820,6739,41,1,59.99
5821,6740,37,2,199.99
5822,6741,35,1,29.99
5823,6742,33,1,99.99
5824,6742,34,1,69.99
5825,6743,31,1,24.99
5826,6743,30,1,149.99
5827,6744,28,1,99.99
5828,6744,29,1,89.99
5829,6745,27,1,119.99
5830,6745,26,1,39.99
5831,6746,24,2,79.99
5832,6746,27,1,119.99
5833,6747,22,1,149.99
5834,6747,23,1,299.99
5835,6747,24,2,79.99
5836,6748,21,1,249.99
5837,6748,20,1,249.99
5838,6748,22,2,149.99
5839,6749,17,1,699.99
5840,6749,18,1,449.99
5841,6749,19,1,899.99
5842,6749,21,1,249.99
5843,6750,15,1,549.99
5844,6751,13,1,999.99
5845,6752,11,1,299.99
5846,6752,12,1,499.99
5847,6753,9,1,699.99
5848,6753,11,1,299.99
5849,6754,6,1,179.99
5850,6754,7,1,329.99
5851,6755,4,1,649.99
5852,6755,5,1,2199.99
5853,6756,2,1,1299.99
5854,6756,4,1,649.99
5855,6757,1,2,899.99
5856,6757,2,1,1299.99
5857,6757,4,2,649.99
5858,6758,1,1,899.99
5859,6758,2,2,1299.99
5860,6758,4,1,649.99
5861,6759,1,1,899.99
5862,6759,2,1,1299.99
5863,6759,4,1,649.99
5864,6759,3,2,1799.99
5865,6760,1,1,899.99
5866,6761,50,2,49.99
5867,6762,49,1,19.99
5868,6762,48,2,59.99
5869,6763,46,3,49.99
5870,6763,47,1,69.99
5871,6764,44,1,119.99
5872,6764,45,2,199.99
5873,6765,42,2,99.99
5874,6765,41,1,59.99
5875,6766,39,1,179.99
5876,6766,42,1,99.99
5877,6767,37,1,199.99
5878,6767,38,2,79.99
5879,6767,39,1,179.99
5880,6768,35,1,29.99
5881,6768,37,1,199.99
5882,6768,36,2,39.99
5883,6769,33,1,99.99
5884,6769,34,1,69.99
5885,6769,35,2,29.99
5886,6769,37,2,199.99
5887,6770,31,1,24.99
5888,6771,28,1,99.99
5889,6772,27,1,119.99
5890,6772,26,1,39.99
5891,6773,24,2,79.99
5892,6773,27,1,119.99
5893,6774,22,2,149.99
5894,6774,23,1,299.99
5895,6775,21,1,249.99
5896,6775,20,1,249.99
5897,6776,17,1,699.99
5898,6776,18,1,449.99
5899,6777,15,1,549.99
5900,6777,16,1,349.99
5901,6777,17,1,699.99
5902,6778,13,1,999.99
5903,6778,14,1,1299.99
5904,6778,15,2,549.99
5905,6779,11,1,299.99
5906,6779,12,1,499.99
5907,6779,13,2,999.99
5908,6779,14,1,1299.99
5909,6780,9,1,699.99
5910,6781,7,1,329.99
5911,6782,4,1,649.99
5912,6782,5,1,2199.99
5913,6783,2,1,1299.99
5914,6783,4,1,649.99
5915,6784,1,2,899.99
5916,6784,2,1,1299.99
5917,6785,1,1,899.99
5918,6785,2,2,1299.99
5919,6786,1,1,899.99
5920,6786,2,1,1299.99
5921,6787,1,2,899.99
5922,6787,2,1,1299.99
5923,6787,4,2,649.99
5924,6788,50,1,49.99
5925,6788,1,1,899.99
5926,6788,2,2,1299.99
5927,6789,49,3,19.99
5928,6789,48,2,59.99
5929,6789,50,1,49.99
5930,6789,1,1,899.99
5931,6790,46,2,49.99
5932,6791,44,1,119.99
5933,6792,42,1,99.99
5934,6792,41,1,59.99
5935,6793,39,1,179.99
5936,6793,42,1,99.99
5937,6794,37,1,199.99
5938,6794,38,2,79.99
5939,6795,35,3,29.99
5940,6795,37,1,199.99
5941,6796,33,1,99.99
5942,6796,34,1,69.99
5943,6797,31,1,24.99
5944,6797,32,1,79.99
5945,6797,33,2,99.99
5946,6798,28,3,99.99
5947,6798,29,1,89.99
5948,6798,31,3,24.99
5949,6799,27,1,119.99
5950,6799,26,1,39.99
5951,6799,28,2,99.99
5952,6799,29,3,89.99
5953,6800,24,2,79.99
5954,6801,22,2,149.99
5955,6802,21,1,249.99
5956,6802,20,1,249.99
5957,6803,17,2,699.99
5958,6803,18,1,449.99
5959,6804,15,1,549.99
5960,6804,16,1,349.99
5961,6805,13,1,999.99
5962,6805,14,1,1299.99
5963,6806,11,1,299.99
5964,6806,12,1,499.99
5965,6807,9,1,699.99
5966,6807,11,2,299.99
5967,6807,10,1,129.99
5968,6808,7,1,329.99
5969,6808,8,1,599.99
5970,6808,9,2,699.99
5971,6809,4,1,649.99
5972,6809,5,1,2199.99
5973,6809,6,2,179.99
5974,6809,7,2,329.99
5975,6810,2,1,1299.99
5976,6811,1,1,899.99
5977,6812,1,1,899.99
5978,6812,2,1,1299.99
5979,6813,1,1,899.99
5980,6813,2,1,1299.99
5981,6814,1,2,899.99
5982,6814,2,1,1299.99
5983,6815,50,1,49.99
5984,6815,1,1,899.99
5985,6816,49,3,19.99
5986,6816,48,1,59.99
5987,6817,46,2,49.99
5988,6817,47,3,69.99
5989,6817,49,1,19.99
5990,6818,44,1,119.99
5991,6818,45,2,199.99
5992,6818,46,1,49.99
5993,6819,42,1,99.99
5994,6819,41,1,59.99
5995,6819,43,2,179.99
5996,6819,44,1,119.99
5997,6820,39,1,179.99
5998,6821,37,1,199.99
5999,6822,35,3,29.99
6000,6822,37,1,199.99
6001,6823,33,3,99.99
6002,6823,34,1,69.99
6003,6824,31,1,24.99
6004,6824,32,1,79.99
6005,6825,28,3,99.99
6006,6825,29,1,89.99
6007,6826,27,1,119.99
6008,6826,26,3,39.99
6009,6827,24,2,79.99
6010,6827,27,3,119.99
6011,6827,25,2,229.99
6012,6828,22,2,149.99
6013,6828,23,1,299.99
6014,6828,24,1,79.99
6015,6829,21,1,249.99
6016,6829,20,1,249.99
6017,6829,22,1,149.99
6018,6829,23,2,299.99
6019,6830,18,1,449.99
6020,6831,15,2,549.99
6021,6832,13,1,999.99
6022,6832,14,1,1299.99
6023,6833,11,1,299.99
6024,6833,12,1,499.99
6025,6834,9,1,699.99
6026,6834,11,2,299.99
6027,6835,7,1,329.99
6028,6835,8,1,599.99
6029,6836,4,1,649.99
6030,6836,5,1,2199.99
6031,6837,2,1,1299.99
6032,6837,4,2,649.99
6033,6837,3,1,1799.99
6034,6838,1,1,899.99
6035,6838,2,2,1299.99
6036,6838,4,1,649.99
6037,6839,1,1,899.99
6038,6839,2,1,1299.99
6039,6839,4,1,649.99
6040,6839,3,2,1799.99
6041,6840,1,1,899.99
6042,6841,1,1,899.99
6043,6842,50,1,49.99
6044,6842,1,1,899.99
6045,6843,49,2,19.99
6046,6843,48,1,59.99
6047,6844,46,1,49.99
6048,6844,47,3,69.99
6049,6845,44,1,119.99
6050,6845,45,1,199.99
6051,6846,42,1,99.99
6052,6846,43,2,179.99
6053,6847,39,1,179.99
6054,6847,42,1,99.99
6055,6847,40,1,59.99
6056,6848,37,1,199.99
6057,6848,38,1,79.99
6058,6848,39,2,179.99
6059,6849,35,2,29.99
6060,6849,37,2,199.99
6061,6849,36,2,39.99
6062,6849,38,1,79.99
6063,6850,33,3,99.99
6064,6851,31,3,24.99
6065,6852,28,2,99.99
6066,6852,29,1,89.99
6067,6853,27,1,119.99
6068,6853,26,3,39.99
6069,6854,24,1,79.99
6070,6854,27,3,119.99
6071,6855,22,2,149.99
6072,6855,23,2,299.99
6073,6856,21,1,249.99
6074,6856,20,2,249.99
6075,6857,18,1,449.99
6076,6857,19,1,899.99
6077,6857,21,2,249.99
6078,6858,15,2,549.99
6079,6858,16,1,349.99
6080,6858,17,1,699.99
6081,6859,13,2,999.99
6082,6859,14,1,1299.99
6083,6859,15,1,549.99
6084,6859,16,2,349.99
6085,6860,11,1,299.99
6086,6861,9,2,699.99
6087,6862,7,1,329.99
6088,6862,8,1,599.99
6089,6863,5,1,2199.99
6090,6863,6,1,179.99
6091,6864,2,1,1299.99
6092,6864,4,1,649.99
6093,6865,1,1,899.99
6094,6865,2,2,1299.99
6095,6866,1,1,899.99
6096,6866,2,1,1299.99
6097,6867,1,2,899.99
6098,6867,2,1,1299.99
6099,6867,4,2,649.99
6100,6868,1,1,899.99
6101,6868,2,2,1299.99
6102,6868,4,1,649.99
6103,6869,50,1,49.99
6104,6869,1,1,899.99
6105,6869,2,1,1299.99
6106,6869,4,1,649.99
6107,6870,49,2,19.99
6108,6871,46,1,49.99
6109,6872,44,1,119.99
6110,6872,45,1,199.99
6111,6873,42,1,99.99
6112,6873,43,1,179.99
6113,6874,39,1,179.99
6114,6874,42,2,99.99
6115,6875,37,1,199.99
6116,6875,38,1,79.99
6117,6876,35,2,29.99
6118,6876,37,2,199.99
6119,6877,33,2,99.99
6120,6877,34,1,69.99
6121,6877,35,1,29.99
6122,6878,31,3,24.99
6123,6878,32,1,79.99
6124,6878,33,1,99.99
6125,6879,29,3,89.99
6126,6879,31,1,24.99
6127,6879,30,1,149.99
6128,6879,32,3,79.99
6129,6880,27,1,119.99
6130,6881,24,1,79.99
6131,6882,22,1,149.99
6132,6882,23,2,299.99
6133,6883,21,2,249.99
6134,6883,20,2,249.99
6135,6884,18,2,449.99
6136,6884,19,1,899.99
6137,6885,15,1,549.99
6138,6885,16,1,349.99
6139,6886,13,2,999.99
6140,6886,14,1,1299.99
6141,6887,11,2,299.99
6142,6887,12,1,499.99
6143,6887,13,1,999.99
6144,6888,9,2,699.99
6145,6888,11,1,299.99
6146,6888,10,1,129.99
6147,6889,7,2,329.99
6148,6889,8,1,599.99
6149,6889,9,1,699.99
6150,6889,11,1,299.99
6151,6890,5,1,2199.99
6152,6891,2,1,1299.99
6153,6892,1,1,899.99
6154,6892,2,1,1299.99
6155,6893,1,1,899.99
6156,6893,2,1,1299.99
6157,6894,1,2,899.99
6158,6894,2,1,1299.99
6159,6895,1,1,899.99
6160,6895,2,2,1299.99
6161,6896,50,1,49.99
6162,6896,1,1,899.99
6163,6897,49,1,19.99
6164,6897,48,1,59.99
6165,6897,50,3,49.99
6166,6898,46,1,49.99
6167,6898,47,2,69.99
6168,6898,49,1,19.99
6169,6899,44,1,119.99
6170,6899,45,1,199.99
6171,6899,46,1,49.99
6172,6899,47,1,69.99
6173,6900,42,1,99.99
6174,6901,39,2,179.99
6175,6902,37,1,199.99
6176,6902,38,1,79.99
6177,6903,35,1,29.99
6178,6903,37,2,199.99
6179,6904,33,2,99.99
6180,6904,34,3,69.99
6181,6905,31,2,24.99
6182,6905,32,1,79.99
6183,6906,29,3,89.99
6184,6906,31,1,24.99
6185,6907,27,3,119.99
6186,6907,26,2,39.99
6187,6907,28,1,99.99
6188,6908,24,1,79.99
6189,6908,27,2,119.99
6190,6908,25,2,229.99
6191,6909,22,1,149.99
6192,6909,23,2,299.99
6193,6909,24,1,79.99
6194,6909,27,1,119.99
6195,6910,21,2,249.99
6196,6911,18,2,449.99
6197,6912,16,2,349.99
6198,6912,17,1,699.99
6199,6913,13,1,999.99
6200,6913,14,1,1299.99
6201,6914,11,2,299.99
6202,6914,12,1,499.99
6203,6915,9,2,699.99
6204,6915,11,1,299.99
6205,6916,7,2,329.99
6206,6916,8,1,599.99
6207,6917,5,1,2199.99
6208,6917,6,1,179.99
6209,6917,7,1,329.99
6210,6918,2,2,1299.99
6211,6918,4,1,649.99
6212,6918,3,1,1799.99
6213,6919,1,1,899.99
6214,6919,2,1,1299.99
6215,6919,4,1,649.99
6216,6919,3,2,1799.99
6217,6920,1,1,899.99
6218,6921,1,1,899.99
6219,6922,1,1,899.99
6220,6922,2,1,1299.99
6221,6923,50,1,49.99
6222,6923,1,1,899.99
6223,6924,49,1,19.99
6224,6924,48,1,59.99
6225,6925,46,1,49.99
6226,6925,47,1,69.99
6227,6926,44,2,119.99
6228,6926,45,1,199.99
6229,6927,42,1,99.99
6230,6927,43,1,179.99
6231,6927,44,2,119.99
6232,6928,42,2,99.99
6233,6928,40,1,59.99
6234,6928,41,1,59.99
6235,6929,37,2,199.99
6236,6929,38,1,79.99
6237,6929,39,1,179.99
6238,6929,42,1,99.99
6239,6930,35,1,29.99
6240,6931,33,1,99.99
6241,6932,31,2,24.99
6242,6932,32,3,79.99
6243,6933,29,2,89.99
6244,6933,31,1,24.99
6245,6934,27,3,119.99
6246,6934,26,1,39.99
6247,6935,24,1,79.99
6248,6935,27,1,119.99
6249,6936,22,1,149.99
6250,6936,23,2,299.99
6251,6937,21,2,249.99
6252,6937,20,1,249.99
6253,6937,22,1,149.99
6254,6938,18,1,449.99
6255,6938,19,1,899.99
6256,6938,21,1,249.99
6257,6939,16,2,349.99
6258,6939,17,1,699.99
6259,6939,18,1,449.99
6260,6939,19,1,899.99
6261,6940,13,1,999.99
6262,6941,11,1,299.99
6263,6942,9,2,699.99
6264,6942,11,1,299.99
6265,6943,7,2,329.99
6266,6943,8,1,599.99
6267,6944,5,1,2199.99
6268,6944,6,1,179.99
6269,6945,4,1,649.99
6270,6945,3,1,1799.99
6271,6946,1,1,899.99
6272,6946,2,1,1299.99
6273,6947,1,2,899.99
6274,6947,2,1,1299.99
6275,6947,4,2,649.99
6276,6948,1,1,899.99
6277,6948,2,2,1299.99
6278,6948,4,1,649.99
6279,6949,1,1,899.99
6280,6949,2,1,1299.99
6281,6949,4,1,649.99
6282,6949,3,2,1799.99
6283,6950,50,3,49.99
6284,6951,49,1,19.99
6285,6952,46,1,49.99
6286,6952,47,1,69.99
6287,6953,44,2,119.99
6288,6953,45,1,199.99
6289,6954,42,2,99.99
6290,6954,43,1,179.99
6291,6955,42,2,99.99
6292,6955,40,1,59.99
6293,6956,37,2,199.99
6294,6956,38,1,79.99
6295,6957,35,1,29.99
6296,6957,37,1,199.99
6297,6957,36,1,39.99
6298,6958,33,1,99.99
6299,6958,34,2,69.99
6300,6958,35,1,29.99
6301,6959,31,1,24.99
6302,6959,32,3,79.99
6303,6959,33,1,99.99
6304,6959,34,1,69.99
6305,6960,29,2,89.99
6306,6961,27,2,119.99
6307,6962,24,1,79.99
6308,6962,27,1,119.99
6309,6963,22,1,149.99
6310,6963,23,1,299.99
6311,6964,21,2,249.99
6312,6964,20,1,249.99
6313,6965,18,1,449.99
6314,6965,19,2,899.99
6315,6966,16,1,349.99
6316,6966,17,1,699.99
6317,6967,13,1,999.99
6318,6967,14,2,1299.99
6319,6967,15,1,549.99
6320,6968,11,1,299.99
6321,6968,12,2,499.99
6322,6968,13,1,999.99
6323,6969,9,1,699.99
6324,6969,11,1,299.99
6325,6969,10,2,129.99
6326,6969,12,1,499.99
6327,6970,7,2,329.99
6328,6971,5,2,2199.99
6329,6972,4,1,649.99
6330,6972,3,1,1799.99
6331,6973,1,1,899.99
6332,6973,2,1,1299.99
6333,6974,1,2,899.99
6334,6974,2,1,1299.99
6335,6975,1,1,899.99
6336,6975,2,2,1299.99
6337,6976,1,1,899.99
6338,6976,2,1,1299.99
6339,6977,1,2,899.99
6340,6977,2,1,1299.99
6341,6977,4,2,649.99
6342,6978,49,1,19.99
6343,6978,48,3,59.99
6344,6978,50,1,49.99
6345,6979,46,1,49.99
6346,6979,47,1,69.99
6347,6979,49,3,19.99
6348,6979,48,2,59.99
6349,6980,44,2,119.99
6350,6981,42,2,99.99
6351,6982,42,1,99.99
6352,6982,40,2,59.99
6353,6983,37,2,199.99
6354,6983,38,1,79.99
6355,6984,35,1,29.99
6356,6984,37,1,199.99
6357,6985,33,1,99.99
6358,6985,34,2,69.99
6359,6986,31,1,24.99
6360,6986,32,2,79.99
6361,6987,29,1,89.99
6362,6987,31,1,24.99
6363,6987,30,3,149.99
6364,6988,27,2,119.99
6365,6988,28,3,99.99
6366,6988,29,1,89.99
6367,6989,24,1,79.99
6368,6989,27,1,119.99
6369,6989,25,1,229.99
6370,6989,26,1,39.99
6371,6990,22,1,149.99
6372,6991,21,1,249.99
6373,6992,18,1,449.99
6374,6992,19,2,899.99
6375,6993,16,1,349.99
6376,6993,17,2,699.99
6377,6994,14,1,1299.99
6378,6994,15,1,549.99
6379,6995,11,1,299.99
6380,6995,12,2,499.99
6381,6996,9,1,699.99
6382,6996,11,1,299.99
6383,6997,7,1,329.99
6384,6997,8,2,599.99
6385,6997,9,1,699.99
6386,6998,5,2,2199.99
6387,6998,6,2,179.99
6388,6998,7,1,329.99
6389,6999,4,1,649.99
6390,6999,3,2,1799.99
6391,6999,5,1,2199.99
6392,6999,6,2,179.99
6393,7000,1,1,899.99
6394,7001,1,1,899.99
6395,7002,1,1,899.99
6396,7002,2,1,1299.99
6397,7003,1,1,899.99
6398,7003,2,1,1299.99
6399,7004,1,2,899.99
6400,7004,2,1,1299.99
6401,7005,49,1,19.99
6402,7005,48,3,59.99
6403,7006,46,3,49.99
6404,7006,47,1,69.99
6405,7007,44,2,119.99
6406,7007,45,2,199.99
6407,7007,46,2,49.99
6408,7008,42,2,99.99
6409,7008,43,1,179.99
6410,7008,44,1,119.99
6411,7009,42,1,99.99
6412,7009,40,2,59.99
6413,7009,41,1,59.99
6414,7009,43,2,179.99
6415,7010,38,2,79.99
6416,7011,35,1,29.99
6417,7012,33,1,99.99
6418,7012,34,1,69.99
6419,7013,31,1,24.99
6420,7013,32,2,79.99
6421,7014,29,1,89.99
6422,7014,31,1,24.99
6423,7015,27,1,119.99
6424,7015,28,3,99.99
6425,7016,24,2,79.99
6426,7016,27,1,119.99
6427,7017,22,1,149.99
6428,7017,23,1,299.99
6429,7017,24,2,79.99
6430,7018,21,1,249.99
6431,7018,20,1,249.99
6432,7018,22,2,149.99
6433,7019,18,1,449.99
6434,7019,19,1,899.99
6435,7019,21,1,249.99
6436,7019,20,1,249.99
6437,7020,16,1,349.99
6438,7021,14,1,1299.99
6439,7022,11,1,299.99
6440,7022,12,1,499.99
6441,7023,9,1,699.99
6442,7023,11,1,299.99
6443,7024,7,1,329.99
6444,7024,8,2,599.99
6445,7025,5,1,2199.99
6446,7025,6,2,179.99
6447,7026,4,1,649.99
6448,7026,3,2,1799.99
6449,7027,1,2,899.99
6450,7027,2,1,1299.99
6451,7027,4,2,649.99
6452,7028,1,1,899.99
6453,7028,2,2,1299.99
6454,7028,4,1,649.99
6455,7029,1,1,899.99
6456,7029,2,1,1299.99
6457,7029,4,1,649.99
6458,7029,3,2,1799.99
6459,7030,1,1,899.99
6460,7031,1,1,899.99
6461,7032,49,1,19.99
6462,7032,48,2,59.99
6463,7033,46,3,49.99
6464,7033,47,1,69.99
6465,7034,44,1,119.99
6466,7034,45,2,199.99
6467,7035,42,2,99.99
6468,7035,43,2,179.99
6469,7036,42,1,99.99
6470,7036,40,2,59.99
6471,7037,38,2,79.99
6472,7037,39,1,179.99
6473,7037,42,1,99.99
6474,7038,35,1,29.99
6475,7038,37,1,199.99
6476,7038,36,2,39.99
6477,7039,33,1,99.99
6478,7039,34,1,69.99
6479,7039,35,2,29.99
6480,7039,37,2,199.99
6481,7040,31,1,24.99
6482,7041,29,1,89.99
6483,7042,27,1,119.99
6484,7042,28,2,99.99
6485,7043,27,1,119.99
6486,7043,25,1,229.99
6487,7044,22,2,149.99
6488,7044,23,1,299.99
6489,7045,21,1,249.99
6490,7045,20,1,249.99
6491,7046,18,1,449.99
6492,7046,19,1,899.99
6493,7047,16,1,349.99
6494,7047,17,1,699.99
6495,7047,18,1,449.99
6496,7048,14,1,1299.99
6497,7048,15,2,549.99
6498,7048,16,1,349.99
6499,7049,11,1,299.99
6500,7049,12,1,499.99
6501,7049,13,2,999.99
6502,7049,14,1,1299.99
6503,7050,9,1,699.99
6504,7051,7,1,329.99
6505,7052,5,1,2199.99
6506,7052,6,2,179.99
6507,7053,4,1,649.99
6508,7053,3,1,1799.99
6509,7054,1,2,899.99
6510,7054,2,1,1299.99
6511,7055,1,1,899.99
6512,7055,2,2,1299.99
6513,7056,1,1,899.99
6514,7056,2,1,1299.99
6515,7057,1,2,899.99
6516,7057,2,1,1299.99
6517,7057,4,2,649.99
6518,7058,1,1,899.99
6519,7058,2,2,1299.99
6520,7058,4,1,649.99
6521,7059,49,3,19.99
6522,7059,50,1,49.99
6523,7059,1,1,899.99
6524,7059,2,1,1299.99
6525,7060,46,2,49.99
6526,7061,44,1,119.99
6527,7062,42,1,99.99
6528,7062,43,2,179.99
6529,7063,42,1,99.99
6530,7063,40,2,59.99
6531,7064,38,2,79.99
6532,7064,39,1,179.99
6533,7065,35,3,29.99
6534,7065,37,1,199.99
6535,7066,33,1,99.99
6536,7066,34,1,69.99
6537,7067,31,1,24.99
6538,7067,32,1,79.99
6539,7067,33,2,99.99
6540,7068,29,1,89.99
6541,7068,31,3,24.99
6542,7068,30,1,149.99
6543,7069,27,1,119.99
6544,7069,28,2,99.99
6545,7069,29,3,89.99
6546,7069,31,1,24.99
6547,7070,27,1,119.99
6548,7071,22,2,149.99
6549,7072,21,1,249.99
6550,7072,20,1,249.99
6551,7073,18,1,449.99
6552,7073,19,1,899.99
6553,7074,16,1,349.99
6554,7074,17,1,699.99
6555,7075,14,1,1299.99
6556,7075,15,1,549.99
6557,7076,12,1,499.99
6558,7076,13,2,999.99
6559,7077,9,1,699.99
6560,7077,11,2,299.99
6561,7077,10,1,129.99
6562,7078,7,1,329.99
6563,7078,8,1,599.99
6564,7078,9,2,699.99
6565,7079,5,1,2199.99
6566,7079,6,2,179.99
6567,7079,7,2,329.99
6568,7079,8,1,599.99
6569,7080,4,2,649.99
6570,7081,1,1,899.99
6571,7082,1,1,899.99
6572,7082,2,1,1299.99
6573,7083,1,1,899.99
6574,7083,2,1,1299.99
6575,7084,1,2,899.99
6576,7084,2,1,1299.99
6577,7085,1,1,899.99
6578,7085,2,2,1299.99
6579,7086,49,3,19.99
6580,7086,50,1,49.99
6581,7087,46,2,49.99
6582,7087,47,3,69.99
6583,7087,49,1,19.99
6584,7088,44,1,119.99
6585,7088,45,2,199.99
6586,7088,46,1,49.99
6587,7089,42,1,99.99
6588,7089,43,2,179.99
6589,7089,44,1,119.99
6590,7089,45,1,199.99
6591,7090,42,1,99.99
6592,7091,38,2,79.99
6593,7092,37,1,199.99
6594,7092,36,2,39.99
6595,7093,33,3,99.99
6596,7093,34,1,69.99
6597,7094,31,1,24.99
6598,7094,32,1,79.99
6599,7095,29,1,89.99
6600,7095,31,2,24.99
6601,7096,27,1,119.99
6602,7096,28,1,99.99
6603,7097,27,3,119.99
6604,7097,25,2,229.99
6605,7097,26,2,39.99
6606,7098,22,2,149.99
6607,7098,23,1,299.99
6608,7098,24,1,79.99
6609,7099,21,1,249.99
6610,7099,20,1,249.99
6611,7099,22,1,149.99
6612,7099,23,2,299.99
6613,7100,18,1,449.99
6614,7101,16,1,349.99
6615,7102,14,1,1299.99
6616,7102,15,1,549.99
6617,7103,12,1,499.99
6618,7103,13,1,999.99
6619,7104,9,1,699.99
6620,7104,11,2,299.99
6621,7105,7,1,329.99
6622,7105,8,1,599.99
6623,7106,5,1,2199.99
6624,7106,6,1,179.99
6625,7107,4,2,649.99
6626,7107,3,1,1799.99
6627,7107,5,1,2199.99
6628,7108,1,1,899.99
6629,7108,2,2,1299.99
6630,7108,4,1,649.99
6631,7109,1,1,899.99
6632,7109,2,1,1299.99
6633,7109,4,1,649.99
6634,7109,3,2,1799.99
6635,7110,1,1,899.99
6636,7111,1,1,899.99
6637,7112,1,1,899.99
6638,7112,2,1,1299.99
6639,7113,49,2,19.99
6640,7113,50,1,49.99
6641,7114,46,1,49.99
6642,7114,47,3,69.99
6643,7115,44,1,119.99
6644,7115,45,1,199.99
6645,7116,42,1,99.99
6646,7116,43,2,179.99
6647,7117,42,1,99.99
6648,7117,40,1,59.99
6649,7117,41,2,59.99
6650,7118,38,1,79.99
6651,7118,39,2,179.99
6652,7118,42,2,99.99
6653,7119,37,2,199.99
6654,7119,36,2,39.99
6655,7119,38,1,79.99
6656,7119,39,1,179.99
6657,7120,33,3,99.99
6658,7121,31,3,24.99
6659,7122,29,1,89.99
6660,7122,31,2,24.99
6661,7123,27,1,119.99
6662,7123,28,1,99.99
6663,7124,27,3,119.99
6664,7124,25,2,229.99
6665,7125,23,2,299.99
6666,7125,24,1,79.99
6667,7126,21,1,249.99
6668,7126,20,2,249.99
6669,7127,18,1,449.99
6670,7127,19,1,899.99
6671,7127,21,2,249.99
6672,7128,16,1,349.99
6673,7128,17,1,699.99
6674,7128,18,1,449.99
6675,7129,14,1,1299.99
6676,7129,15,1,549.99
6677,7129,16,2,349.99
6678,7129,17,1,699.99
6679,7130,12,1,499.99
6680,7131,9,2,699.99
6681,7132,7,1,329.99
6682,7132,8,1,599.99
6683,7133,5,1,2199.99
6684,7133,6,1,179.99
6685,7134,4,1,649.99
6686,7134,3,1,1799.99
6687,7135,1,1,899.99
6688,7135,2,2,1299.99
6689,7136,1,1,899.99
6690,7136,2,1,1299.99
6691,7137,1,2,899.99
6692,7137,2,1,1299.99
6693,7137,4,2,649.99
6694,7138,1,1,899.99
6695,7138,2,2,1299.99
6696,7138,4,1,649.99
6697,7139,1,1,899.99
6698,7139,2,1,1299.99
6699,7139,4,1,649.99
6700,7139,3,2,1799.99
6701,7140,49,2,19.99
6702,7141,47,2,69.99
6703,7142,44,1,119.99
6704,7142,45,1,199.99
6705,7143,42,1,99.99
6706,7143,43,1,179.99
6707,7144,42,2,99.99
6708,7144,40,1,59.99
6709,7145,38,1,79.99
6710,7145,39,2,179.99
6711,7146,37,2,199.99
6712,7146,36,1,39.99
6713,7147,33,2,99.99
6714,7147,34,1,69.99
6715,7147,35,1,29.99
6716,7148,31,3,24.99
6717,7148,32,1,79.99
6718,7148,33,1,99.99
6719,7149,29,3,89.99
