"order_id","customer_id","order_date","status"
6578,1060,"2025-08-24 12:00:00",Delivered
6579,60,"2025-04-16 12:00:00",Delivered
6580,1060,"2024-12-07 12:00:00",Delivered
6581,1097,"2026-05-24 12:00:00",Delivered
6582,97,"2026-01-14 12:00:00",Confirmed
6583,1097,"2025-09-06 12:00:00",Delivered
6584,97,"2025-04-29 12:00:00",Delivered
6585,1097,"2024-12-20 12:00:00",Confirmed
6586,1134,"2026-06-06 12:00:00",Delivered
6587,134,"2026-01-27 12:00:00",Delivered
6588,1134,"2025-09-19 12:00:00",Delivered
6589,134,"2025-05-12 12:00:00",Delivered
6590,1134,"2025-01-02 12:00:00",Delivered
6591,1171,"2026-06-19 12:00:00",Pending
6592,171,"2026-02-09 12:00:00",Shipped
6593,1171,"2025-10-02 12:00:00",Shipped
6594,171,"2025-05-25 12:00:00",Shipped
6595,1171,"2025-01-15 12:00:00",Shipped
6596,1868,"2024-10-10 12:00:00",Delivered
6597,868,"2024-06-02 12:00:00",Delivered
6598,1868,"2024-01-24 12:00:00",Delivered
6599,868,"2026-06-02 12:00:00",Delivered
6600,1868,"2026-01-23 12:00:00",Delivered
6601,1905,"2024-10-23 12:00:00",Delivered
6602,905,"2024-06-15 12:00:00",Delivered
6603,1905,"2024-02-06 12:00:00",Pending
6604,905,"2026-06-15 12:00:00",Delivered
6605,1905,"2026-02-05 12:00:00",Delivered
6606,1942,"2024-11-05 12:00:00",Delivered
6607,942,"2024-06-28 12:00:00",Delivered
6608,1942,"2024-02-19 12:00:00",Delivered
6609,942,"2026-06-28 12:00:00",Delivered
6610,1942,"2026-02-18 12:00:00",Delivered
6611,1979,"2024-11-18 12:00:00",Delivered
6612,979,"2024-07-11 12:00:00",Delivered
6613,1979,"2024-03-03 12:00:00",Delivered
6614,979,"2026-07-11 12:00:00",Delivered
6615,1979,"2026-03-03 12:00:00",Pending
6616,16,"2024-12-01 12:00:00",Shipped
6617,1016,"2024-07-24 12:00:00",Shipped
6618,16,"2024-03-16 12:00:00",Shipped
6619,1016,"2026-07-24 12:00:00",Shipped
6620,16,"2026-03-16 12:00:00",Shipped
6621,53,"2024-12-14 12:00:00",Confirmed
6622,1053,"2024-08-06 12:00:00",Delivered
6623,53,"2024-03-29 12:00:00",Delivered
6624,1053,"2026-08-06 12:00:00",Confirmed
6625,53,"2026-03-29 12:00:00",Delivered
6626,90,"2024-12-27 12:00:00",Delivered
6627,1090,"2024-08-19 12:00:00",Delivered
6628,90,"2024-04-11 12:00:00",Delivered
6629,1090,"2026-08-19 12:00:00",Delivered
6630,90,"2026-04-11 12:00:00",Delivered
6631,127,"2025-01-09 12:00:00",Delivered
6632,1127,"2024-09-01 12:00:00",Delivered
6633,127,"2024-04-24 12:00:00",Delivered
6634,1127,"2026-09-01 12:00:00",Delivered
6635,127,"2026-04-24 12:00:00",Delivered
6636,164,"2025-01-22 12:00:00",Delivered
6637,1164,"2024-09-14 12:00:00",Delivered
6638,164,"2024-05-07 12:00:00",Delivered
6639,1164,"2026-09-14 12:00:00",Delivered
6640,164,"2026-05-07 12:00:00",Delivered
6641,201,"2025-02-04 12:00:00",Cancelled
6642,1201,"2024-09-27 12:00:00",Cancelled
6643,201,"2024-05-20 12:00:00",Cancelled
6644,1201,"2024-01-11 12:00:00",Cancelled
6645,201,"2026-05-20 12:00:00",Cancelled
6646,1498,"2024-06-02 12:00:00",Delivered
6647,498,"2024-01-24 12:00:00",Delivered
6648,1498,"2026-06-02 12:00:00",Delivered
6649,498,"2026-01-23 12:00:00",Delivered
6650,1498,"2025-09-15 12:00:00",Delivered
6651,1535,"2024-06-15 12:00:00",Delivered
6652,535,"2024-02-06 12:00:00",Pending
6653,1535,"2026-06-15 12:00:00",Delivered
6654,535,"2026-02-05 12:00:00",Delivered
6655,1535,"2025-09-28 12:00:00",Delivered
6656,1572,"2024-06-28 12:00:00",Delivered
6657,572,"2024-02-19 12:00:00",Delivered
6658,1572,"2026-06-28 12:00:00",Delivered
6659,572,"2026-02-18 12:00:00",Delivered
6660,1572,"2025-10-11 12:00:00",Delivered
6661,1609,"2024-07-11 12:00:00",Confirmed
6662,609,"2024-03-03 12:00:00",Delivered
6663,1609,"2026-07-11 12:00:00",Delivered
6664,609,"2026-03-03 12:00:00",Pending
6665,1609,"2025-10-24 12:00:00",Delivered
6666,1646,"2024-07-24 12:00:00",Shipped
6667,646,"2024-03-16 12:00:00",Shipped
6668,1646,"2026-07-24 12:00:00",Shipped
6669,646,"2026-03-16 12:00:00",Shipped
6670,1646,"2025-11-06 12:00:00",Shipped
6671,1683,"2024-08-06 12:00:00",Delivered
6672,683,"2024-03-29 12:00:00",Delivered
6673,1683,"2026-08-06 12:00:00",Delivered
6674,683,"2026-03-29 12:00:00",Delivered
6675,1683,"2025-11-19 12:00:00",Delivered
6676,1720,"2024-08-19 12:00:00",Delivered
6677,720,"2024-04-11 12:00:00",Delivered
6678,1720,"2026-08-19 12:00:00",Delivered
6679,720,"2026-04-11 12:00:00",Delivered
6680,1720,"2025-12-02 12:00:00",Delivered
6681,1757,"2024-09-01 12:00:00",Delivered
6682,757,"2024-04-24 12:00:00",Confirmed
6683,1757,"2026-09-01 12:00:00",Delivered
6684,757,"2026-04-24 12:00:00",Delivered
6685,1757,"2025-12-15 12:00:00",Confirmed
6686,1794,"2024-09-14 12:00:00",Delivered
6687,794,"2024-05-07 12:00:00",Delivered
6688,1794,"2026-09-14 12:00:00",Delivered
6689,794,"2026-05-07 12:00:00",Delivered
6690,1794,"2025-12-28 12:00:00",Delivered
6691,1831,"2024-09-27 12:00:00",Pending
6692,831,"2024-05-20 12:00:00",Shipped
6693,1831,"2024-01-11 12:00:00",Shipped
6694,831,"2026-05-20 12:00:00",Shipped
6695,1831,"2026-01-10 12:00:00",Shipped
6696,1128,"2024-01-24 12:00:00",Delivered
6697,128,"2026-06-02 12:00:00",Delivered
6698,1128,"2026-01-23 12:00:00",Delivered
6699,128,"2025-09-15 12:00:00",Delivered
6700,1128,"2025-05-08 12:00:00",Delivered
6701,1165,"2024-02-06 12:00:00",Pending
6702,165,"2026-06-15 12:00:00",Delivered
6703,1165,"2026-02-05 12:00:00",Delivered
6704,165,"2025-09-28 12:00:00",Confirmed
6705,1165,"2025-05-21 12:00:00",Delivered
6706,1202,"2024-02-19 12:00:00",Delivered
6707,202,"2026-06-28 12:00:00",Delivered
6708,1202,"2026-02-18 12:00:00",Delivered
6709,202,"2025-10-11 12:00:00",Delivered
6710,1202,"2025-06-03 12:00:00",Delivered
6711,1239,"2024-03-03 12:00:00",Delivered
6712,239,"2026-07-11 12:00:00",Delivered
6713,1239,"2026-03-03 12:00:00",Pending
6714,239,"2025-10-24 12:00:00",Delivered
6715,1239,"2025-06-16 12:00:00",Delivered
6716,1276,"2024-03-16 12:00:00",Shipped
6717,276,"2026-07-24 12:00:00",Shipped
6718,1276,"2026-03-16 12:00:00",Shipped
6719,276,"2025-11-06 12:00:00",Shipped
6720,1276,"2025-06-29 12:00:00",Shipped
6721,1313,"2024-03-29 12:00:00",Delivered
6722,313,"2026-08-06 12:00:00",Confirmed
6723,1313,"2026-03-29 12:00:00",Delivered
6724,313,"2025-11-19 12:00:00",Delivered
6725,1313,"2025-07-12 12:00:00",Pending
6726,1350,"2024-04-11 12:00:00",Delivered
6727,350,"2026-08-19 12:00:00",Delivered
6728,1350,"2026-04-11 12:00:00",Delivered
6729,350,"2025-12-02 12:00:00",Delivered
6730,1350,"2025-07-25 12:00:00",Delivered
6731,1387,"2024-04-24 12:00:00",Delivered
6732,387,"2026-09-01 12:00:00",Delivered
6733,1387,"2026-04-24 12:00:00",Delivered
6734,387,"2025-12-15 12:00:00",Delivered
6735,1387,"2025-08-07 12:00:00",Delivered
6736,1424,"2024-05-07 12:00:00",Delivered
6737,424,"2026-09-14 12:00:00",Delivered
6738,1424,"2026-05-07 12:00:00",Delivered
6739,424,"2025-12-28 12:00:00",Delivered
6740,1424,"2025-08-20 12:00:00",Delivered
6741,1461,"2024-05-20 12:00:00",Cancelled
6742,461,"2024-01-11 12:00:00",Cancelled
6743,1461,"2026-05-20 12:00:00",Cancelled
6744,461,"2026-01-10 12:00:00",Cancelled
6745,1461,"2025-09-02 12:00:00",Cancelled
6746,758,"2026-06-02 12:00:00",Delivered
6747,1758,"2026-01-23 12:00:00",Delivered
6748,758,"2025-09-15 12:00:00",Delivered
6749,1758,"2025-05-08 12:00:00",Delivered
6750,758,"2024-12-29 12:00:00",Delivered
6751,795,"2026-06-15 12:00:00",Delivered
6752,1795,"2026-02-05 12:00:00",Delivered
6753,795,"2025-09-28 12:00:00",Delivered
6754,1795,"2025-05-21 12:00:00",Delivered
6755,795,"2025-01-11 12:00:00",Delivered
6756,832,"2026-06-28 12:00:00",Delivered
6757,1832,"2026-02-18 12:00:00",Delivered
6758,832,"2025-10-11 12:00:00",Delivered
6759,1832,"2025-06-03 12:00:00",Delivered
6760,832,"2025-01-24 12:00:00",Delivered
6761,869,"2026-07-11 12:00:00",Delivered
6762,1869,"2026-03-03 12:00:00",Pending
6763,869,"2025-10-24 12:00:00",Delivered
6764,1869,"2025-06-16 12:00:00",Delivered
6765,869,"2025-02-06 12:00:00",Confirmed
6766,906,"2026-07-24 12:00:00",Shipped
6767,1906,"2026-03-16 12:00:00",Shipped
6768,906,"2025-11-06 12:00:00",Shipped
6769,1906,"2025-06-29 12:00:00",Shipped
6770,906,"2025-02-19 12:00:00",Shipped
6771,943,"2026-08-06 12:00:00",Delivered
6772,1943,"2026-03-29 12:00:00",Delivered
6773,943,"2025-11-19 12:00:00",Delivered
6774,1943,"2025-07-12 12:00:00",Pending
6775,943,"2025-03-04 12:00:00",Delivered
6776,980,"2026-08-19 12:00:00",Delivered
6777,1980,"2026-04-11 12:00:00",Delivered
6778,980,"2025-12-02 12:00:00",Delivered
6779,1980,"2025-07-25 12:00:00",Delivered
6780,980,"2025-03-17 12:00:00",Delivered
6781,1017,"2026-09-01 12:00:00",Delivered
6782,17,"2026-04-24 12:00:00",Delivered
6783,1017,"2025-12-15 12:00:00",Confirmed
6784,17,"2025-08-07 12:00:00",Delivered
6785,1017,"2025-03-30 12:00:00",Delivered
6786,1054,"2026-09-14 12:00:00",Delivered
6787,54,"2026-05-07 12:00:00",Delivered
6788,1054,"2025-12-28 12:00:00",Delivered
6789,54,"2025-08-20 12:00:00",Delivered
6790,1054,"2025-04-12 12:00:00",Delivered
6791,1091,"2024-01-11 12:00:00",Shipped
6792,91,"2026-05-20 12:00:00",Shipped
6793,1091,"2026-01-10 12:00:00",Shipped
6794,91,"2025-09-02 12:00:00",Shipped
6795,1091,"2025-04-25 12:00:00",Shipped
6796,388,"2026-01-23 12:00:00",Delivered
6797,1388,"2025-09-15 12:00:00",Delivered
6798,388,"2025-05-08 12:00:00",Delivered
6799,1388,"2024-12-29 12:00:00",Delivered
6800,388,"2024-08-21 12:00:00",Delivered
6801,425,"2026-02-05 12:00:00",Delivered
6802,1425,"2025-09-28 12:00:00",Confirmed
6803,425,"2025-05-21 12:00:00",Delivered
6804,1425,"2025-01-11 12:00:00",Delivered
6805,425,"2024-09-03 12:00:00",Confirmed
6806,462,"2026-02-18 12:00:00",Delivered
6807,1462,"2025-10-11 12:00:00",Delivered
6808,462,"2025-06-03 12:00:00",Delivered
6809,1462,"2025-01-24 12:00:00",Delivered
6810,462,"2024-09-16 12:00:00",Delivered
6811,499,"2026-03-03 12:00:00",Pending
6812,1499,"2025-10-24 12:00:00",Delivered
6813,499,"2025-06-16 12:00:00",Delivered
6814,1499,"2025-02-06 12:00:00",Delivered
6815,499,"2024-09-29 12:00:00",Delivered
6816,536,"2026-03-16 12:00:00",Shipped
6817,1536,"2025-11-06 12:00:00",Shipped
6818,536,"2025-06-29 12:00:00",Shipped
6819,1536,"2025-02-19 12:00:00",Shipped
6820,536,"2024-10-12 12:00:00",Shipped
6821,573,"2026-03-29 12:00:00",Delivered
6822,1573,"2025-11-19 12:00:00",Delivered
6823,573,"2025-07-12 12:00:00",Pending
6824,1573,"2025-03-04 12:00:00",Delivered
6825,573,"2024-10-25 12:00:00",Delivered
6826,610,"2026-04-11 12:00:00",Delivered
6827,1610,"2025-12-02 12:00:00",Delivered
6828,610,"2025-07-25 12:00:00",Delivered
6829,1610,"2025-03-17 12:00:00",Delivered
6830,610,"2024-11-07 12:00:00",Delivered
6831,647,"2026-04-24 12:00:00",Delivered
6832,1647,"2025-12-15 12:00:00",Delivered
6833,647,"2025-08-07 12:00:00",Delivered
6834,1647,"2025-03-30 12:00:00",Delivered
6835,647,"2024-11-20 12:00:00",Pending
6836,684,"2026-05-07 12:00:00",Delivered
6837,1684,"2025-12-28 12:00:00",Delivered
6838,684,"2025-08-20 12:00:00",Delivered
6839,1684,"2025-04-12 12:00:00",Delivered
6840,684,"2024-12-03 12:00:00",Delivered
6841,721,"2026-05-20 12:00:00",Cancelled
6842,1721,"2026-01-10 12:00:00",Cancelled
6843,721,"2025-09-02 12:00:00",Cancelled
6844,1721,"2025-04-25 12:00:00",Cancelled
6845,721,"2024-12-16 12:00:00",Cancelled
6846,18,"2025-09-15 12:00:00",Delivered
6847,1018,"2025-05-08 12:00:00",Delivered
6848,18,"2024-12-29 12:00:00",Delivered
6849,1018,"2024-08-21 12:00:00",Delivered
6850,18,"2024-04-13 12:00:00",Delivered
6851,55,"2025-09-28 12:00:00",Delivered
6852,1055,"2025-05-21 12:00:00",Delivered
6853,55,"2025-01-11 12:00:00",Delivered
6854,1055,"2024-09-03 12:00:00",Delivered
6855,55,"2024-04-26 12:00:00",Delivered
6856,92,"2025-10-11 12:00:00",Delivered
6857,1092,"2025-06-03 12:00:00",Delivered
6858,92,"2025-01-24 12:00:00",Delivered
6859,1092,"2024-09-16 12:00:00",Delivered
6860,92,"2024-05-09 12:00:00",Delivered
6861,129,"2025-10-24 12:00:00",Delivered
6862,1129,"2025-06-16 12:00:00",Delivered
6863,129,"2025-02-06 12:00:00",Confirmed
6864,1129,"2024-09-29 12:00:00",Delivered
6865,129,"2024-05-22 12:00:00",Delivered
6866,166,"2025-11-06 12:00:00",Shipped
6867,1166,"2025-06-29 12:00:00",Shipped
6868,166,"2025-02-19 12:00:00",Shipped
6869,1166,"2024-10-12 12:00:00",Shipped
6870,166,"2024-06-04 12:00:00",Shipped
6871,203,"2025-11-19 12:00:00",Delivered
6872,1203,"2025-07-12 12:00:00",Pending
6873,203,"2025-03-04 12:00:00",Delivered
6874,1203,"2024-10-25 12:00:00",Delivered
6875,203,"2024-06-17 12:00:00",Delivered
6876,240,"2025-12-02 12:00:00",Delivered
6877,1240,"2025-07-25 12:00:00",Delivered
6878,240,"2025-03-17 12:00:00",Delivered
6879,1240,"2024-11-07 12:00:00",Delivered
6880,240,"2024-06-30 12:00:00",Delivered
6881,277,"2025-12-15 12:00:00",Confirmed
6882,1277,"2025-08-07 12:00:00",Delivered
6883,277,"2025-03-30 12:00:00",Delivered
6884,1277,"2024-11-20 12:00:00",Pending
6885,277,"2024-07-13 12:00:00",Delivered
6886,314,"2025-12-28 12:00:00",Delivered
6887,1314,"2025-08-20 12:00:00",Delivered
6888,314,"2025-04-12 12:00:00",Delivered
6889,1314,"2024-12-03 12:00:00",Delivered
6890,314,"2024-07-26 12:00:00",Delivered
6891,351,"2026-01-10 12:00:00",Shipped
6892,1351,"2025-09-02 12:00:00",Shipped
6893,351,"2025-04-25 12:00:00",Shipped
6894,1351,"2024-12-16 12:00:00",Shipped
6895,351,"2024-08-08 12:00:00",Shipped
6896,1648,"2025-05-08 12:00:00",Delivered
6897,648,"2024-12-29 12:00:00",Delivered
6898,1648,"2024-08-21 12:00:00",Delivered
6899,648,"2024-04-13 12:00:00",Delivered
6900,1648,"2026-08-21 12:00:00",Delivered
6901,1685,"2025-05-21 12:00:00",Delivered
6902,685,"2025-01-11 12:00:00",Delivered
6903,1685,"2024-09-03 12:00:00",Confirmed
6904,685,"2024-04-26 12:00:00",Delivered
6905,1685,"2026-09-03 12:00:00",Delivered
6906,1722,"2025-06-03 12:00:00",Delivered
6907,722,"2025-01-24 12:00:00",Delivered
6908,1722,"2024-09-16 12:00:00",Delivered
6909,722,"2024-05-09 12:00:00",Delivered
6910,1722,"2026-09-16 12:00:00",Delivered
6911,1759,"2025-06-16 12:00:00",Delivered
6912,759,"2025-02-06 12:00:00",Delivered
6913,1759,"2024-09-29 12:00:00",Delivered
6914,759,"2024-05-22 12:00:00",Delivered
6915,1759,"2024-01-13 12:00:00",Delivered
6916,1796,"2025-06-29 12:00:00",Shipped
6917,796,"2025-02-19 12:00:00",Shipped
6918,1796,"2024-10-12 12:00:00",Shipped
6919,796,"2024-06-04 12:00:00",Shipped
6920,1796,"2024-01-26 12:00:00",Shipped
6921,1833,"2025-07-12 12:00:00",Pending
6922,833,"2025-03-04 12:00:00",Delivered
6923,1833,"2024-10-25 12:00:00",Delivered
6924,833,"2024-06-17 12:00:00",Confirmed
6925,1833,"2024-02-08 12:00:00",Delivered
6926,1870,"2025-07-25 12:00:00",Delivered
6927,870,"2025-03-17 12:00:00",Delivered
6928,1870,"2024-11-07 12:00:00",Delivered
6929,870,"2024-06-30 12:00:00",Delivered
6930,1870,"2024-02-21 12:00:00",Delivered
6931,1907,"2025-08-07 12:00:00",Delivered
6932,907,"2025-03-30 12:00:00",Delivered
6933,1907,"2024-11-20 12:00:00",Pending
6934,907,"2024-07-13 12:00:00",Delivered
6935,1907,"2024-03-05 12:00:00",Delivered
6936,1944,"2025-08-20 12:00:00",Delivered
6937,944,"2025-04-12 12:00:00",Delivered
6938,1944,"2024-12-03 12:00:00",Delivered
6939,944,"2024-07-26 12:00:00",Delivered
6940,1944,"2024-03-18 12:00:00",Delivered
6941,1981,"2025-09-02 12:00:00",Cancelled
6942,981,"2025-04-25 12:00:00",Cancelled
6943,1981,"2024-12-16 12:00:00",Cancelled
6944,981,"2024-08-08 12:00:00",Cancelled
6945,1981,"2024-03-31 12:00:00",Cancelled
6946,1278,"2024-12-29 12:00:00",Delivered
6947,278,"2024-08-21 12:00:00",Delivered
6948,1278,"2024-04-13 12:00:00",Delivered
6949,278,"2026-08-21 12:00:00",Delivered
6950,1278,"2026-04-13 12:00:00",Delivered
6951,1315,"2025-01-11 12:00:00",Delivered
6952,315,"2024-09-03 12:00:00",Delivered
6953,1315,"2024-04-26 12:00:00",Delivered
6954,315,"2026-09-03 12:00:00",Delivered
6955,1315,"2026-04-26 12:00:00",Pending
6956,1352,"2025-01-24 12:00:00",Delivered
6957,352,"2024-09-16 12:00:00",Delivered
6958,1352,"2024-05-09 12:00:00",Delivered
6959,352,"2026-09-16 12:00:00",Delivered
6960,1352,"2026-05-09 12:00:00",Delivered
6961,1389,"2025-02-06 12:00:00",Confirmed
6962,389,"2024-09-29 12:00:00",Delivered
6963,1389,"2024-05-22 12:00:00",Delivered
6964,389,"2024-01-13 12:00:00",Confirmed
6965,1389,"2026-05-22 12:00:00",Delivered
6966,1426,"2025-02-19 12:00:00",Shipped
6967,426,"2024-10-12 12:00:00",Shipped
6968,1426,"2024-06-04 12:00:00",Shipped
6969,426,"2024-01-26 12:00:00",Shipped
6970,1426,"2026-06-04 12:00:00",Shipped
6971,1463,"2025-03-04 12:00:00",Delivered
6972,463,"2024-10-25 12:00:00",Delivered
6973,1463,"2024-06-17 12:00:00",Delivered
6974,463,"2024-02-08 12:00:00",Delivered
6975,1463,"2026-06-17 12:00:00",Delivered
6976,1500,"2025-03-17 12:00:00",Delivered
6977,500,"2024-11-07 12:00:00",Delivered
6978,1500,"2024-06-30 12:00:00",Delivered
6979,500,"2024-02-21 12:00:00",Delivered
6980,1500,"2026-06-30 12:00:00",Delivered
6981,1537,"2025-03-30 12:00:00",Delivered
6982,537,"2024-11-20 12:00:00",Pending
6983,1537,"2024-07-13 12:00:00",Delivered
6984,537,"2024-03-05 12:00:00",Delivered
6985,1537,"2026-07-13 12:00:00",Confirmed
6986,1574,"2025-04-12 12:00:00",Delivered
6987,574,"2024-12-03 12:00:00",Delivered
6988,1574,"2024-07-26 12:00:00",Delivered
6989,574,"2024-03-18 12:00:00",Delivered
6990,1574,"2026-07-26 12:00:00",Delivered
6991,1611,"2025-04-25 12:00:00",Shipped
6992,611,"2024-12-16 12:00:00",Shipped
6993,1611,"2024-08-08 12:00:00",Shipped
6994,611,"2024-03-31 12:00:00",Pending
6995,1611,"2026-08-08 12:00:00",Shipped
6996,908,"2024-08-21 12:00:00",Delivered
6997,1908,"2024-04-13 12:00:00",Delivered
6998,908,"2026-08-21 12:00:00",Delivered
6999,1908,"2026-04-13 12:00:00",Delivered
7000,908,"2025-12-04 12:00:00",Delivered
7001,945,"2024-09-03 12:00:00",Confirmed
7002,1945,"2024-04-26 12:00:00",Delivered
7003,945,"2026-09-03 12:00:00",Delivered
7004,1945,"2026-04-26 12:00:00",Pending
7005,945,"2025-12-17 12:00:00",Delivered
7006,982,"2024-09-16 12:00:00",Delivered
7007,1982,"2024-05-09 12:00:00",Delivered
7008,982,"2026-09-16 12:00:00",Delivered
7009,1982,"2026-05-09 12:00:00",Delivered
7010,982,"2025-12-30 12:00:00",Delivered
7011,1019,"2024-09-29 12:00:00",Delivered
7012,19,"2024-05-22 12:00:00",Delivered
7013,1019,"2024-01-13 12:00:00",Delivered
7014,19,"2026-05-22 12:00:00",Delivered
7015,1019,"2026-01-12 12:00:00",Delivered
7016,1056,"2024-10-12 12:00:00",Shipped
7017,56,"2024-06-04 12:00:00",Shipped
7018,1056,"2024-01-26 12:00:00",Shipped
7019,56,"2026-06-04 12:00:00",Shipped
7020,1056,"2026-01-25 12:00:00",Shipped
7021,1093,"2024-10-25 12:00:00",Delivered
7022,93,"2024-06-17 12:00:00",Confirmed
7023,1093,"2024-02-08 12:00:00",Delivered
7024,93,"2026-06-17 12:00:00",Delivered
7025,1093,"2026-02-07 12:00:00",Confirmed
7026,1130,"2024-11-07 12:00:00",Delivered
7027,130,"2024-06-30 12:00:00",Delivered
7028,1130,"2024-02-21 12:00:00",Delivered
7029,130,"2026-06-30 12:00:00",Delivered
7030,1130,"2026-02-20 12:00:00",Delivered
7031,1167,"2024-11-20 12:00:00",Pending
7032,167,"2024-07-13 12:00:00",Delivered
7033,1167,"2024-03-05 12:00:00",Delivered
7034,167,"2026-07-13 12:00:00",Delivered
7035,1167,"2026-03-05 12:00:00",Delivered
7036,1204,"2024-12-03 12:00:00",Delivered
7037,204,"2024-07-26 12:00:00",Delivered
7038,1204,"2024-03-18 12:00:00",Delivered
7039,204,"2026-07-26 12:00:00",Delivered
7040,1204,"2026-03-18 12:00:00",Delivered
7041,1241,"2024-12-16 12:00:00",Cancelled
7042,241,"2024-08-08 12:00:00",Cancelled
7043,1241,"2024-03-31 12:00:00",Cancelled
7044,241,"2026-08-08 12:00:00",Cancelled
7045,1241,"2026-03-31 12:00:00",Cancelled
7046,538,"2024-04-13 12:00:00",Delivered
7047,1538,"2026-08-21 12:00:00",Delivered
7048,538,"2026-04-13 12:00:00",Delivered
7049,1538,"2025-12-04 12:00:00",Delivered
7050,538,"2025-07-27 12:00:00",Delivered
7051,575,"2024-04-26 12:00:00",Delivered
7052,1575,"2026-09-03 12:00:00",Delivered
7053,575,"2026-04-26 12:00:00",Pending
7054,1575,"2025-12-17 12:00:00",Delivered
7055,575,"2025-08-09 12:00:00",Delivered
7056,612,"2024-05-09 12:00:00",Delivered
7057,1612,"2026-09-16 12:00:00",Delivered
7058,612,"2026-05-09 12:00:00",Delivered
7059,1612,"2025-12-30 12:00:00",Delivered
7060,612,"2025-08-22 12:00:00",Delivered
7061,649,"2024-05-22 12:00:00",Delivered
7062,1649,"2024-01-13 12:00:00",Confirmed
7063,649,"2026-05-22 12:00:00",Delivered
7064,1649,"2026-01-12 12:00:00",Delivered
7065,649,"2025-09-04 12:00:00",Pending
7066,686,"2024-06-04 12:00:00",Shipped
7067,1686,"2024-01-26 12:00:00",Shipped
7068,686,"2026-06-04 12:00:00",Shipped
7069,1686,"2026-01-25 12:00:00",Shipped
7070,686,"2025-09-17 12:00:00",Shipped
7071,723,"2024-06-17 12:00:00",Delivered
7072,1723,"2024-02-08 12:00:00",Delivered
7073,723,"2026-06-17 12:00:00",Delivered
7074,1723,"2026-02-07 12:00:00",Delivered
7075,723,"2025-09-30 12:00:00",Delivered
7076,760,"2024-06-30 12:00:00",Delivered
7077,1760,"2024-02-21 12:00:00",Delivered
7078,760,"2026-06-30 12:00:00",Delivered
7079,1760,"2026-02-20 12:00:00",Delivered
7080,760,"2025-10-13 12:00:00",Delivered
7081,797,"2024-07-13 12:00:00",Delivered
7082,1797,"2024-03-05 12:00:00",Delivered
7083,797,"2026-07-13 12:00:00",Confirmed
7084,1797,"2026-03-05 12:00:00",Delivered
7085,797,"2025-10-26 12:00:00",Delivered
7086,834,"2024-07-26 12:00:00",Delivered
7087,1834,"2024-03-18 12:00:00",Delivered
7088,834,"2026-07-26 12:00:00",Delivered
7089,1834,"2026-03-18 12:00:00",Delivered
7090,834,"2025-11-08 12:00:00",Delivered
7091,871,"2024-08-08 12:00:00",Shipped
7092,1871,"2024-03-31 12:00:00",Pending
7093,871,"2026-08-08 12:00:00",Shipped
7094,1871,"2026-03-31 12:00:00",Shipped
7095,871,"2025-11-21 12:00:00",Shipped
7096,1568,"2025-08-16 12:00:00",Delivered
7097,568,"2025-04-08 12:00:00",Delivered
7098,1568,"2024-11-29 12:00:00",Delivered
7099,568,"2024-07-22 12:00:00",Delivered
7100,1568,"2024-03-14 12:00:00",Delivered
7101,1605,"2025-08-29 12:00:00",Confirmed
7102,605,"2025-04-21 12:00:00",Delivered
7103,1605,"2024-12-12 12:00:00",Delivered
7104,605,"2024-08-04 12:00:00",Pending
7105,1605,"2024-03-27 12:00:00",Delivered
7106,1642,"2025-09-11 12:00:00",Delivered
7107,642,"2025-05-04 12:00:00",Delivered
7108,1642,"2024-12-25 12:00:00",Delivered
7109,642,"2024-08-17 12:00:00",Delivered
7110,1642,"2024-04-09 12:00:00",Delivered
7111,1679,"2025-09-24 12:00:00",Delivered
7112,679,"2025-05-17 12:00:00",Delivered
7113,1679,"2025-01-07 12:00:00",Delivered
7114,679,"2024-08-30 12:00:00",Delivered
7115,1679,"2024-04-22 12:00:00",Delivered
7116,1716,"2025-10-07 12:00:00",Shipped
7117,716,"2025-05-30 12:00:00",Shipped
7118,1716,"2025-01-20 12:00:00",Shipped
7119,716,"2024-09-12 12:00:00",Shipped
7120,1716,"2024-05-05 12:00:00",Shipped
7121,1753,"2025-10-20 12:00:00",Delivered
7122,753,"2025-06-12 12:00:00",Confirmed
7123,1753,"2025-02-02 12:00:00",Delivered
7124,753,"2024-09-25 12:00:00",Delivered
7125,1753,"2024-05-18 12:00:00",Confirmed
7126,1790,"2025-11-02 12:00:00",Delivered
7127,790,"2025-06-25 12:00:00",Delivered
7128,1790,"2025-02-15 12:00:00",Delivered
7129,790,"2024-10-08 12:00:00",Delivered
7130,1790,"2024-05-31 12:00:00",Delivered
7131,1827,"2025-11-15 12:00:00",Pending
7132,827,"2025-07-08 12:00:00",Delivered
7133,1827,"2025-02-28 12:00:00",Delivered
7134,827,"2024-10-21 12:00:00",Delivered
7135,1827,"2024-06-13 12:00:00",Delivered
7136,1864,"2025-11-28 12:00:00",Delivered
7137,864,"2025-07-21 12:00:00",Delivered
7138,1864,"2025-03-13 12:00:00",Delivered
7139,864,"2024-11-03 12:00:00",Delivered
7140,1864,"2024-06-26 12:00:00",Delivered
7141,1901,"2025-12-11 12:00:00",Cancelled
7142,901,"2025-08-03 12:00:00",Cancelled
7143,1901,"2025-03-26 12:00:00",Cancelled
7144,901,"2024-11-16 12:00:00",Cancelled
7145,1901,"2024-07-09 12:00:00",Cancelled
7146,1198,"2025-04-08 12:00:00",Delivered
